Country / Region	Type	Company / Agency	Company Description	Contact Person	Email Sent To	Email / Contact	Phone / WhatsApp	Role Applied For	Status	Date Email Sent	Date Applied	Follow-up Date	Reply Status	Confidence	Needs Manual Review	Recommended Action	Source	Notes	URLs	Last Gmail Thread ID	Last Gmail Message ID
Worldwide / Remote	Direct Employer	Pfaffmotorsports	Job lead / direct employer			jobs@pfaffmotorsports.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_7207.HEIC	OCR raw safety-net row from screenshot; verify before outreach. HOW TO APPLY? | jobs@pfaffmotorsports.com			
Worldwide / Remote	Direct Employer	Radlvng	Job lead / direct employer			talent@radlvng.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_9323.HEIC	OCR raw safety-net row from screenshot; verify before outreach. Just tell us what drives you, what role | talent@radlvng.com | Subject: your name | the role you | Just tell us what drives you, what role			
Worldwide / Remote	Direct Employer	Randstad	Unclassified lead			corporate.communications@randstad.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8334.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 20. info@inspireselection.com | | 21. dxbjobs@tascoutsourcing.com | 22. request@tascoutsourcing.com | 23. info@tascoutsourcing.com			
Worldwide / Remote	Direct Employer	Remote recruiter lead	Job lead / direct employer			muhammedmujitaba@zohomail.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_9213.HEIC	OCR raw safety-net row from screenshot; verify before outreach. Ba IT Student | Ai Creative designer | D... | Hiring: UIJUX Designer | Apply: muhammedmujitaba@zohomail.com | #UIUXDesign #RemoteJobs #HiringNow #DesignJobs			
Worldwide / Remote	Direct Employer	Reslink	Unclassified lead			team@reslink.org	91-8303982425		To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8744.HEIC	OCR raw safety-net row from screenshot; verify before outreach. team@reslink.org			
Worldwide / Remote	Direct Employer	Robertocastano	Job lead / direct employer			thephotobrapher@robertocastano.com; thephotographer@robertocastano.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8475.HEIC	OCR raw safety-net row from screenshot | verify before outreach. WE'RE HIRING | APPLY WITH CV AND PORTFOLIOTO: a | THEPHOTOBRAPHER@ROBERTOCASTANO.COM { | Si estas interesad@ puedes enviarnos tu portafolio a:			
Worldwide / Remote	Direct Employer	Rotana Hotels				https://www.rotanacareers.com/			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Direct Employer	Shellconsultancy	Job lead / direct employer			careers@shellconsultancy.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8710.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 21:27 4 oil TF @& | \apko job-dilwaye | | Fe Jig at ESN ko | at careers@shellconsultancy.com 40			
Worldwide / Remote	Direct Employer	Sitech	Job lead / direct employer			alaa@sitech.me			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_9321.HEIC	"OCR raw safety-net row from screenshot; verify before outreach. Hiring | Drop your masterpiece right here: Bl alaa@sitech.me | "" Hello how can | apply WY,"			
Worldwide / Remote	Direct Employer	Socialwatch	Job lead / direct employer			hr@socialwatch.io			To Contact					Low	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8730.HEIC	OCR raw safety-net row from screenshot; verify before outreach. FN | bi 4 : | socialwatchofficial WE ARE HIRING!! | We're looking for talented people to join our team. (All roles | Bm Reach out to us at [hr@socialwatch.io]			
Worldwide / Remote	Direct Employer	Soledxb	Unclassified lead			jobs@soledxb.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_9184.HEIC	"OCR raw safety-net row from screenshot; verify before outreach. | pi i 8 ""ad b SL iE | to jobs@soledxb.com"			
Worldwide / Remote	Direct Employer	Ssaltd	Unclassified lead			ilan.mclean@ssaltd.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8334.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 20. info@inspireselection.com | | 21. dxbjobs@tascoutsourcing.com | 22. request@tascoutsourcing.com | 23. info@tascoutsourcing.com			
Worldwide / Remote	Direct Employer	Style Elevated	Remote design / strategy role			hello@style-elevated.com			To Contact					High	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_9180.HEIC; Raw OCR: IMG_9180.HEIC	Remote role | similar time zone to EST preferred. | OCR raw safety-net row from screenshot | verify before outreach. To Apply | hello@style-elevated.com for review § @ | /@z%\ Vvincvixon 11h | § | Heyy | this sounds like a great for for me! I'll be ~~ CD	https://style-elevated.com; style-elevated.com; OCR: IMG_9180.txt		
Worldwide / Remote	Direct Employer	Talascend	Unclassified lead			talascend.marketing@talascend.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8334.HEIC	OCR raw safety-net row from screenshot; verify before outreach. 20. info@inspireselection.com | | 21. dxbjobs@tascoutsourcing.com | 22. request@tascoutsourcing.com | 23. info@tascoutsourcing.com			
Worldwide / Remote	Direct Employer	Tascoutsourcing	Unclassified lead			dxbjobs@tascoutsourcing.com; info@tascoutsourcing.com; request@tascoutsourcing.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8334.HEIC	OCR raw safety-net row from screenshot | verify before outreach. 20. info@inspireselection.com | 21. dxbjobs@tascoutsourcing.com | 22. request@tascoutsourcing.com | 23. info@tascoutsourcing.com			
Worldwide / Remote	Direct Employer	Theombre	Job lead / direct employer			careers@theombre.com			To Contact					Medium	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8936.HEIC	OCR raw safety-net row from screenshot; verify before outreach. | J i | ombrebyhj We're hiring across roles. | Bm careers@theombre.com			
Worldwide / Remote	Direct Employer	UI/UX Designer (Remote - Global)	Remote product design role			muhammedmujitaba@zohomail.com			To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_9213.HEIC	Product design / technology / SaaS | global remote role.	OCR: IMG_9213.txt		
Worldwide / Remote	Direct Employer	Walks of Dubai	Remote job lead			hr@walksofdubai.com			To Contact					Medium	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8071.HEIC	Remote post | Dubai-branded domain | but no country is explicit in OCR.	https://walksofdubai.com; walksofdubai.com; OCR: IMG_8071.txt		
Worldwide / Remote	Direct Employer	Walksofdubai	Unclassified lead			hr@walksofdubai.com			To Contact					Low	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_8071.HEIC	OCR raw safety-net row from screenshot; verify before outreach. i. | Aad ° | oma ni ECS | AINCAR | ee T | + | Tig pt HR —— le a= | AR a. ¢ | ONE foxeriigelanceundo Art Follow ||| i			
Worldwide / Remote	Direct Employer	Webveda	Job lead / direct employer			divyam.chutani@webveda.com			To Contact					High	Yes	Verify OCR email/domain before outreach	Raw OCR: IMG_9315.HEIC	OCR raw safety-net row from screenshot; verify before outreach. @ docs.google.com | We appreciate the time you are taking to apply | email on divyam.chutani@webveda.com			
Worldwide / Remote	Direct Employer	Ziina				anton.badashov@ziina.com; jocelyn.meyer@ziina.com		Senior Product Designer	Applied		2026-06-02	2026-06-09		High	No	Follow up in one week if no reply	Current Master Job Tracker	Sent tailored Ziina fintech CV. Gmail sent id: 19e898b575624043	https://job-boards.greenhouse.io/ziina/jobs/4631469101		
Worldwide / Remote	LinkedIn Search	ACX				Find via LinkedIn/Website			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	LinkedIn Search	Addenda				Find via LinkedIn/Website			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	LinkedIn Search	Amwal				Find via LinkedIn/Website			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	LinkedIn Search	Caliberly				Find via LinkedIn/Website			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	LinkedIn Search	Cander				Find via LinkedIn/Website			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	LinkedIn Search	Charterhouse				Find via LinkedIn/Website			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	LinkedIn Search	Cooper Fitch				Find via LinkedIn/Website			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	LinkedIn Search	Greengage				Find via LinkedIn/Website			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	LinkedIn Search	Halian				Find via LinkedIn/Website			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	LinkedIn Search	KinFitz & Co				Find via LinkedIn/Website			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	LinkedIn Search	Mallika Referral	Networking / interview preparation contact	Mallika	workwithmallikaa@gmail.com	workwithmallikaa@gmail.com		Microsoft interview preparation / Product Designer	Networking	2026-05-29	2026-05-29	2026-06-05	No Reply	Low	Yes	Keep only as networking or interview-prep contact	Gmail sent last month	Asked for Microsoft interview preparation insight and design referral context.		19e75a2a3017cc83	19e75a2a3017cc83
Worldwide / Remote	LinkedIn Search	Masdar				Find via LinkedIn/Website			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	LinkedIn Search	Million				Find via LinkedIn/Website			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	LinkedIn Search	Petty				Find via LinkedIn/Website			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	LinkedIn Search	Priyanka Referral	Referral / networking lead	Priyanka	workwithitspgiri@gmail.com	workwithitspgiri@gmail.com		UI Designer / UX Designer / Product Designer / Design Engineer	Networking	2026-05-25	2026-05-25	2026-06-01	No Reply	Low	Yes	Keep only as networking referral lead	Gmail sent last month	Referral request sent after seeing Priyanka's Google job content.		19e5e48a479bc250	19e5e48a479bc250
Worldwide / Remote	LinkedIn Search	Remote job resource list	Remote platform / resource list						To Contact					Low	Yes	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8717.HEIC	Reference list only | no direct employer contact captured. Domains: thinkremote.org | rev.com | crowdgen.com | studypool.com | study.com | no direct employer contact captured.	https://thinkremote.org; https://rev.com; https://crowdgen.com; https://studypool.com; https://study.com; thinkremote.org; rev.com; crowdgen.com; studypool.com; study.com; OCR: IMG_8717.txt		
Worldwide / Remote	LinkedIn Search	Salt				Find via LinkedIn/Website			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	LinkedIn Search	She is Arab				Find via LinkedIn/Website			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	LinkedIn Search	Shivani main account				shivanimainacc@gmail.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker	Probably skip unless the screenshot visually confirms a real job lead.			
Worldwide / Remote	LinkedIn Search	Sparklo				Find via LinkedIn/Website			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	LinkedIn Search	Sukhakala				sukhakala.id@gmail.com			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker	Manual verification required.			
Worldwide / Remote	LinkedIn Search	Umatr				Find via LinkedIn/Website			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker				
Worldwide / Remote	Phone / WhatsApp Lead	BSD / Amlanjyoti UX UI lead				amlanjyotibharali@bsd.ed			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker	Phone plus malformed email; Phone: 6000236346; 9620045916. OCR email appears malformed; verify image before outreach.			
Worldwide / Remote	Phone / WhatsApp Lead	Freelance Video Editor lead				WhatsApp: 9511116204			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker	Phone-only creative job lead; OCR screenshot only			
Worldwide / Remote	Phone / WhatsApp Lead	OCR phone lead - IMG_8494.HEIC	Job lead / direct employer				9511116204		To Contact					High	Yes	Verify phone/WhatsApp lead before outreach	Raw OCR: IMG_8494.HEIC	OCR raw safety-net row from screenshot; verify before outreach. Aryan Chaudhary @ . 1 as | @ 7h - Edited - ® | We Are Hiring: Freelance Video Editor | Apply now or tag someone who would be perfect for this			
Worldwide / Remote	Phone / WhatsApp Lead	Reslink lead				team@reslink.org			To Contact					Unknown	Yes	Run company careers/LinkedIn check	Current Master Job Tracker	Phone plus domain mismatch; Phone: +91 8303982425. Search found reslink.io, not reslink.org; verify manually.			
China / Global	Agency	Transsion recruiter	Recruiter contact			kai.mao@transsion.com			To Contact					Medium	Yes	Run agency website/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_8480.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: China / Global | Category: Recruiter contact | Source: IMG_8480.HEIC | Keep outside Dubai unless a UAE role is found. | Official site places Transsion in Shenzhen | China | global emerging markets.	https://transsion.com; transsion.com; https://www.transsion.com/en/about; OCR indicates engineering recruitment; web country not verified in this pass.		
Canada	Direct Employer	Pfaff Motorsports	Direct employer / motorsports			jobs@pfaffmotorsports.com			To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_7207.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: Canada | Category: Direct employer / motorsports | Source: IMG_7207.HEIC | Canadian motorsports employer | not UAE.	https://pfaffmotorsports.com; pfaffmotorsports.com; https://www.pfaffmotorsports.com/team; https://ca.linkedin.com/company/pfaff-motorsports		
Egypt	Direct Employer	Brandfy Agency	Creative / digital marketing agency			info@brandfy.net			To Contact					High	No	Run company careers/LinkedIn check	Current Master Job Tracker; Screenshot proposal: outside-dubai-proposed.csv; IMG_6882.HEIC; Screenshot proposal: proposed-tracker-rows-from-unknown.csv	Country/Region: Egypt | Category: Creative / digital marketing agency | Source: IMG_6882.HEIC | Website/LinkedIn place Brandfy in Cairo | Egypt. Do not put in Dubai.	https://brandfy.net; brandfy.net; https://brandfy.net/contact-us/; https://www.linkedin.com/company/brandfyagency		
